2026-02-14 11:31:16,941 | INFO | [Forward][gaussian] epoch=6899/11999 total=2.197e-04 pde=1.411e-04 bc=7.858e-06 best=1.486e-04 lr=1.00e-03
2026-02-14 11:31:18,250 | INFO | [Forward][gaussian] checkpoint saved at epoch=6999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:18,250 | INFO | [Forward][gaussian] epoch=6999/11999 total=1.279e-03 pde=2.892e-04 bc=9.897e-05 best=1.486e-04 lr=1.00e-03
2026-02-14 11:31:19,564 | INFO | [Forward][gaussian] epoch=7099/11999 total=1.615e-04 pde=1.332e-04 bc=2.831e-06 best=1.469e-04 lr=1.00e-03
2026-02-14 11:31:20,861 | INFO | [Forward][gaussian] epoch=7199/11999 total=3.539e-04 pde=1.406e-04 bc=2.134e-05 best=1.469e-04 lr=1.00e-03
2026-02-14 11:31:22,186 | INFO | [Forward][gaussian] epoch=7299/11999 total=1.155e-03 pde=1.907e-04 bc=9.644e-05 best=1.469e-04 lr=1.00e-03
2026-02-14 11:31:23,500 | INFO | [Forward][gaussian] epoch=7399/11999 total=8.286e-04 pde=1.650e-04 bc=6.636e-05 best=1.317e-04 lr=1.00e-03
2026-02-14 11:31:24,825 | INFO | [Forward][gaussian] checkpoint saved at epoch=7499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:31:24,826 | INFO | [Forward][gaussian] epoch=7499/11999 total=2.011e-04 pde=1.225e-04 bc=7.862e-06 best=1.317e-04 lr=1.00e-03
2026-02-14 11:31:26,149 | INFO | [Forward][gaussian] epoch=7599/11999 total=1.464e-04 pde=1.186e-04 bc=2.775e-06 best=1.269e-04 lr=1.00e-03
2026-02-14 11:31:27,496 | INFO | [Forward][gaussian] epoch=7699/11999 total=1.442e-04 pde=1.140e-04 bc=3.023e-06 best=1.259e-04 lr=1.00e-03
2026-02-14 11:31:28,813 | INFO | [Forward][gaussian] epoch=7799/11999 total=1.984e-04 pde=1.194e-04 bc=7.893e-06 best=1.257e-04 lr=1.00e-03
2026-02-14 11:31:30,133 | INFO | [Forward][gaussian] epoch=7899/11999 total=1.350e-04 pde=1.096e-04 bc=2.544e-06 best=1.113e-04 lr=1.00e-03
2026-02-14 11:31:31,446 | INFO | [Forward][gaussian] checkpoint saved at epoch=7999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
